graph_name,demand_model,weight_mode,total_inventory,inventory_placement,fulfillment_algorithm,reward
longchain,indep,rewardbased,45,fluid_lp_rounding,offline,23.612474087212412
longchain,indep,rewardbased,45,fluid_lp_rounding,myopic,22.316425375257772
longchain,indep,rewardbased,45,fluid_lp_rounding,fluid_with_rejections,22.14403323103186
longchain,indep,rewardbased,45,fluid_lp_rounding,offline_with_rejections,22.682021661290374
longchain,indep,rewardbased,45,fluid_lp_rounding,fluid_with_rejections_resolving,22.59622519053747
longchain,indep,rewardbased,45,fluid_lp_rounding,offline_with_rejections_resolving,23.187324467769894
longchain,indep,rewardbased,45,fluid_lp_rounding_withscaling,offline,23.545773232597295
longchain,indep,rewardbased,45,fluid_lp_rounding_withscaling,myopic,22.807555891617042
longchain,indep,rewardbased,45,fluid_lp_rounding_withscaling,fluid_with_rejections,22.181876157172265
longchain,indep,rewardbased,45,fluid_lp_rounding_withscaling,offline_with_rejections,22.866217577513677
longchain,indep,rewardbased,45,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,22.616445317511424
longchain,indep,rewardbased,45,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,23.13051773948439
longchain,indep,rewardbased,45,myopic_greedy,offline,23.678076005568403
longchain,indep,rewardbased,45,myopic_greedy,myopic,22.876227586375705
longchain,indep,rewardbased,45,myopic_greedy,fluid_with_rejections,22.57641278298363
longchain,indep,rewardbased,45,myopic_greedy,offline_with_rejections,23.020342969237074
longchain,indep,rewardbased,45,myopic_greedy,fluid_with_rejections_resolving,22.895325427089638
longchain,indep,rewardbased,45,myopic_greedy,offline_with_rejections_resolving,23.28168653714965
longchain,indep,rewardbased,60,offline_relaxation,,28.304056838330567
longchain,indep,rewardbased,60,offline_lp_rounding,offline,28.29015253512171
longchain,indep,rewardbased,60,offline_lp_rounding,myopic,27.365893103760744
longchain,indep,rewardbased,60,offline_lp_rounding,fluid_with_rejections,24.746733625199678
longchain,indep,rewardbased,60,offline_lp_rounding,offline_with_rejections,27.48296054286072
longchain,indep,rewardbased,60,offline_lp_rounding,fluid_with_rejections_resolving,26.067047558454526
longchain,indep,rewardbased,60,offline_lp_rounding,offline_with_rejections_resolving,27.90111574337941
longchain,indep,rewardbased,60,fluid_lp_rounding,offline,28.10181296652094
longchain,indep,rewardbased,60,fluid_lp_rounding,myopic,27.485219930601502
longchain,indep,rewardbased,60,fluid_lp_rounding,fluid_with_rejections,25.931834490894968
longchain,indep,rewardbased,60,fluid_lp_rounding,offline_with_rejections,27.602678745498388
longchain,indep,rewardbased,60,fluid_lp_rounding,fluid_with_rejections_resolving,26.592690794061127
longchain,indep,rewardbased,60,fluid_lp_rounding,offline_with_rejections_resolving,27.73589699963235
longchain,indep,rewardbased,60,fluid_lp_rounding_withscaling,offline,28.10181296652094
longchain,indep,rewardbased,60,fluid_lp_rounding_withscaling,myopic,27.485219930601502
longchain,indep,rewardbased,60,fluid_lp_rounding_withscaling,fluid_with_rejections,25.931834490894968
longchain,indep,rewardbased,60,fluid_lp_rounding_withscaling,offline_with_rejections,27.602678745498388
longchain,indep,rewardbased,60,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,26.592690794061127
longchain,indep,rewardbased,60,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,27.731503250706883
longchain,indep,rewardbased,60,myopic_greedy,offline,28.250023922816137
longchain,indep,rewardbased,60,myopic_greedy,myopic,27.552880994188754
longchain,indep,rewardbased,60,myopic_greedy,fluid_with_rejections,26.39865866010037
longchain,indep,rewardbased,60,myopic_greedy,offline_with_rejections,27.520831719338503
longchain,indep,rewardbased,60,myopic_greedy,fluid_with_rejections_resolving,26.924530792673206
longchain,indep,rewardbased,60,myopic_greedy,offline_with_rejections_resolving,27.870528005342297
longchain,indep,rewardbased,75,offline_relaxation,,31.647797492969804
longchain,indep,rewardbased,75,offline_lp_rounding,offline,31.62625970121217
longchain,indep,rewardbased,75,offline_lp_rounding,myopic,30.973237527730998
longchain,indep,rewardbased,75,offline_lp_rounding,fluid_with_rejections,30.502182025859845
longchain,indep,rewardbased,75,offline_lp_rounding,offline_with_rejections,31.047436992923906
longchain,indep,rewardbased,75,offline_lp_rounding,fluid_with_rejections_resolving,30.617051707546622
longchain,indep,rewardbased,75,offline_lp_rounding,offline_with_rejections_resolving,31.25131249320664
longchain,indep,rewardbased,75,fluid_lp_rounding,offline,31.24396307872574
longchain,indep,rewardbased,75,fluid_lp_rounding,myopic,30.652360989210123
longchain,indep,rewardbased,75,fluid_lp_rounding,fluid_with_rejections,29.36392892452127
longchain,indep,rewardbased,75,fluid_lp_rounding,offline_with_rejections,30.636369347120457
longchain,indep,rewardbased,75,fluid_lp_rounding,fluid_with_rejections_resolving,30.00728658235597
longchain,indep,rewardbased,75,fluid_lp_rounding,offline_with_rejections_resolving,30.85913949800092
longchain,indep,rewardbased,75,fluid_lp_rounding_withscaling,offline,31.44756013345149
longchain,indep,rewardbased,75,fluid_lp_rounding_withscaling,myopic,30.98571603798968
longchain,indep,rewardbased,75,fluid_lp_rounding_withscaling,fluid_with_rejections,30.98571603798968
longchain,indep,rewardbased,75,fluid_lp_rounding_withscaling,offline_with_rejections,31.02584382798819
longchain,indep,rewardbased,75,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,30.702412845326133
longchain,indep,rewardbased,75,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,31.121837066980884
longchain,indep,rewardbased,75,myopic_greedy,offline,31.637870758280943
longchain,indep,rewardbased,75,myopic_greedy,myopic,31.093601187889643
longchain,indep,rewardbased,75,myopic_greedy,fluid_with_rejections,30.418168838499287
longchain,indep,rewardbased,75,myopic_greedy,offline_with_rejections,31.133286275084767
longchain,indep,rewardbased,75,myopic_greedy,fluid_with_rejections_resolving,30.578684251262946
longchain,indep,rewardbased,75,myopic_greedy,offline_with_rejections_resolving,31.296657380374747
longchain,indep,rewardbased,90,offline_relaxation,,34.127382952194594
longchain,indep,rewardbased,90,offline_lp_rounding,offline,34.123817940705905
longchain,indep,rewardbased,90,offline_lp_rounding,myopic,33.67140954437336
longchain,indep,rewardbased,90,offline_lp_rounding,fluid_with_rejections,32.98523817144412
longchain,indep,rewardbased,90,offline_lp_rounding,offline_with_rejections,33.669165198124524
longchain,indep,rewardbased,90,offline_lp_rounding,fluid_with_rejections_resolving,33.24059180397975
longchain,indep,rewardbased,90,offline_lp_rounding,offline_with_rejections_resolving,33.834183633961395
longchain,indep,rewardbased,90,fluid_lp_rounding,offline,32.57457875350804
longchain,indep,rewardbased,90,fluid_lp_rounding,myopic,32.06690396961539
longchain,indep,rewardbased,90,fluid_lp_rounding,fluid_with_rejections,30.938267146942422
longchain,indep,rewardbased,90,fluid_lp_rounding,offline_with_rejections,32.06690396961539
longchain,indep,rewardbased,90,fluid_lp_rounding,fluid_with_rejections_resolving,31.47648901887969
longchain,indep,rewardbased,90,fluid_lp_rounding,offline_with_rejections_resolving,32.18661633986924
longchain,indep,rewardbased,90,fluid_lp_rounding_withscaling,offline,33.94479363050259
longchain,indep,rewardbased,90,fluid_lp_rounding_withscaling,myopic,33.60736256305002
longchain,indep,rewardbased,90,fluid_lp_rounding_withscaling,fluid_with_rejections,33.60736256305002
longchain,indep,rewardbased,90,fluid_lp_rounding_withscaling,offline_with_rejections,33.598777731966024
longchain,indep,rewardbased,90,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,33.354915822112986
longchain,indep,rewardbased,90,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,33.68320216970775
longchain,indep,rewardbased,90,myopic_greedy,offline,34.127382952194594
longchain,indep,rewardbased,90,myopic_greedy,myopic,33.703315806520514
longchain,indep,rewardbased,90,myopic_greedy,fluid_with_rejections,33.703315806520514
longchain,indep,rewardbased,90,myopic_greedy,offline_with_rejections,33.69666294720119
longchain,indep,rewardbased,90,myopic_greedy,fluid_with_rejections_resolving,33.55669445598516
longchain,indep,rewardbased,90,myopic_greedy,offline_with_rejections_resolving,33.851087969181826
longchain,correl,uniform,30,offline_relaxation,,16.004493287031423
longchain,correl,uniform,30,offline_lp_rounding,offline,16.004493287031423
longchain,correl,uniform,30,offline_lp_rounding,myopic,13.819163829533124
longchain,correl,uniform,30,offline_lp_rounding,fluid_with_rejections,15.715546303337792
longchain,correl,uniform,30,offline_lp_rounding,offline_with_rejections,15.715546303337792
longchain,correl,uniform,30,offline_lp_rounding,fluid_with_rejections_resolving,15.526031515691793
longchain,correl,uniform,30,offline_lp_rounding,offline_with_rejections_resolving,15.732857202771584
longchain,correl,uniform,30,fluid_lp_rounding,offline,15.943759822896466
longchain,correl,uniform,30,fluid_lp_rounding,myopic,13.631348760640332
longchain,correl,uniform,30,fluid_lp_rounding,fluid_with_rejections,12.573428055645325
longchain,correl,uniform,30,fluid_lp_rounding,offline_with_rejections,15.609974746878216
longchain,correl,uniform,30,fluid_lp_rounding,fluid_with_rejections_resolving,13.777034290485059
longchain,correl,uniform,30,fluid_lp_rounding,offline_with_rejections_resolving,15.649648407144525
longchain,correl,uniform,30,fluid_lp_rounding_withscaling,offline,15.206724666350748
longchain,correl,uniform,30,fluid_lp_rounding_withscaling,myopic,14.218274177300826
longchain,correl,uniform,30,fluid_lp_rounding_withscaling,fluid_with_rejections,14.551332301002397
longchain,correl,uniform,30,fluid_lp_rounding_withscaling,offline_with_rejections,14.651900853580864
longchain,correl,uniform,30,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,14.53627236072983
longchain,correl,uniform,30,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,14.699468355320487
longchain,correl,uniform,30,myopic_greedy,offline,15.439246410518521
longchain,correl,uniform,30,myopic_greedy,myopic,14.363114572889288
longchain,correl,uniform,30,myopic_greedy,fluid_with_rejections,14.69513549615509
longchain,correl,uniform,30,myopic_greedy,offline_with_rejections,14.97062340167376
longchain,correl,uniform,30,myopic_greedy,fluid_with_rejections_resolving,14.860360277718659
longchain,correl,uniform,30,myopic_greedy,offline_with_rejections_resolving,14.993355727705852
longchain,correl,uniform,45,offline_relaxation,,20.954014734188142
longchain,correl,uniform,45,offline_lp_rounding,offline,20.951284730512253
longchain,correl,uniform,45,offline_lp_rounding,myopic,18.72569225609322
longchain,correl,uniform,45,offline_lp_rounding,fluid_with_rejections,18.469597461967837
longchain,correl,uniform,45,offline_lp_rounding,offline_with_rejections,20.529937770268045
longchain,correl,uniform,45,offline_lp_rounding,fluid_with_rejections_resolving,18.741545414782973
longchain,correl,uniform,45,offline_lp_rounding,offline_with_rejections_resolving,20.573992465595033
longchain,correl,uniform,45,fluid_lp_rounding,offline,20.847924286832654
longchain,correl,uniform,45,fluid_lp_rounding,myopic,18.50504235496467
longchain,correl,uniform,45,fluid_lp_rounding,fluid_with_rejections,16.19900808464315
longchain,correl,uniform,45,fluid_lp_rounding,offline_with_rejections,20.377086560263102
longchain,correl,uniform,45,fluid_lp_rounding,fluid_with_rejections_resolving,17.5252236450097
longchain,correl,uniform,45,fluid_lp_rounding,offline_with_rejections_resolving,20.492086009391283
longchain,correl,uniform,45,fluid_lp_rounding_withscaling,offline,20.247465144632514
longchain,correl,uniform,45,fluid_lp_rounding_withscaling,myopic,19.276330700860644
longchain,correl,uniform,45,fluid_lp_rounding_withscaling,fluid_with_rejections,19.307084280326897
longchain,correl,uniform,45,fluid_lp_rounding_withscaling,offline_with_rejections,19.668166307445123
longchain,correl,uniform,45,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,19.305578430434444
longchain,correl,uniform,45,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,19.702049899963207
longchain,correl,uniform,45,myopic_greedy,offline,20.436490308978648
longchain,correl,uniform,45,myopic_greedy,myopic,19.35158139499243
longchain,correl,uniform,45,myopic_greedy,fluid_with_rejections,19.59982077128525
longchain,correl,uniform,45,myopic_greedy,offline_with_rejections,19.9043927630261
longchain,correl,uniform,45,myopic_greedy,fluid_with_rejections_resolving,19.515615593949185
longchain,correl,uniform,45,myopic_greedy,offline_with_rejections_resolving,19.940722091191034
longchain,correl,uniform,60,offline_relaxation,,24.700398747131032
longchain,correl,uniform,60,offline_lp_rounding,offline,24.695177178273088
longchain,correl,uniform,60,offline_lp_rounding,myopic,22.707588954681885
longchain,correl,uniform,60,offline_lp_rounding,fluid_with_rejections,22.00943470428213
longchain,correl,uniform,60,offline_lp_rounding,offline_with_rejections,24.111840553024376
longchain,correl,uniform,60,offline_lp_rounding,fluid_with_rejections_resolving,22.575031606090846
longchain,correl,uniform,60,offline_lp_rounding,offline_with_rejections_resolving,24.230240130735723
longchain,correl,uniform,60,fluid_lp_rounding,offline,24.108168423368237
longchain,correl,uniform,60,fluid_lp_rounding,myopic,23.233133632369682
longchain,correl,uniform,60,fluid_lp_rounding,fluid_with_rejections,20.977076966286553
longchain,correl,uniform,60,fluid_lp_rounding,offline_with_rejections,23.48442530020192
longchain,correl,uniform,60,fluid_lp_rounding,fluid_with_rejections_resolving,21.707911431586034
longchain,correl,uniform,60,fluid_lp_rounding,offline_with_rejections_resolving,23.561389538955286
longchain,correl,uniform,60,fluid_lp_rounding_withscaling,offline,24.108168423368237
longchain,correl,uniform,60,fluid_lp_rounding_withscaling,myopic,23.233133632369682
longchain,correl,uniform,60,fluid_lp_rounding_withscaling,fluid_with_rejections,20.977076966286553
longchain,correl,uniform,60,fluid_lp_rounding_withscaling,offline_with_rejections,23.48442530020192
longchain,correl,uniform,60,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,21.707911431586034
longchain,correl,uniform,60,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,23.575370131211653
longchain,correl,uniform,60,myopic_greedy,offline,24.35469460810361
longchain,correl,uniform,60,myopic_greedy,myopic,23.29822029989358
longchain,correl,uniform,60,myopic_greedy,fluid_with_rejections,20.61614423659894
longchain,correl,uniform,60,myopic_greedy,offline_with_rejections,23.756570224371334
longchain,correl,uniform,60,myopic_greedy,fluid_with_rejections_resolving,21.74772851377012
longchain,correl,uniform,60,myopic_greedy,offline_with_rejections_resolving,23.815692077421602
longchain,correl,uniform,75,offline_relaxation,,27.530988272497993
longchain,correl,uniform,75,offline_lp_rounding,offline,27.52928143465659
longchain,correl,uniform,75,offline_lp_rounding,myopic,25.951006188408655
longchain,correl,uniform,75,offline_lp_rounding,fluid_with_rejections,24.55837328396411
longchain,correl,uniform,75,offline_lp_rounding,offline_with_rejections,26.948849168498135
longchain,correl,uniform,75,offline_lp_rounding,fluid_with_rejections_resolving,25.39722280735277
longchain,correl,uniform,75,offline_lp_rounding,offline_with_rejections_resolving,27.038389887993286
longchain,correl,uniform,75,fluid_lp_rounding,offline,26.968214484800292
longchain,correl,uniform,75,fluid_lp_rounding,myopic,25.456717991938863
longchain,correl,uniform,75,fluid_lp_rounding,fluid_with_rejections,23.14326752595682
longchain,correl,uniform,75,fluid_lp_rounding,offline_with_rejections,26.195160603918126
longchain,correl,uniform,75,fluid_lp_rounding,fluid_with_rejections_resolving,24.457343466205174
longchain,correl,uniform,75,fluid_lp_rounding,offline_with_rejections_resolving,26.30834285415964
longchain,correl,uniform,75,fluid_lp_rounding_withscaling,offline,27.00990008121384
longchain,correl,uniform,75,fluid_lp_rounding_withscaling,myopic,26.253370910382618
longchain,correl,uniform,75,fluid_lp_rounding_withscaling,fluid_with_rejections,26.253370910382618
longchain,correl,uniform,75,fluid_lp_rounding_withscaling,offline_with_rejections,26.459720728605028
longchain,correl,uniform,75,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,26.262917355571606
longchain,correl,uniform,75,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,26.54080617856423
longchain,correl,uniform,75,myopic_greedy,offline,27.125734264941148
longchain,correl,uniform,75,myopic_greedy,myopic,26.275712194003162
longchain,correl,uniform,75,myopic_greedy,fluid_with_rejections,26.275712194003162
longchain,correl,uniform,75,myopic_greedy,offline_with_rejections,26.591994190328432
longchain,correl,uniform,75,myopic_greedy,fluid_with_rejections_resolving,26.369541936753333
longchain,correl,uniform,75,myopic_greedy,offline_with_rejections_resolving,26.660878417786357
longchain,correl,uniform,90,offline_relaxation,,29.739470873486415
longchain,correl,uniform,90,offline_lp_rounding,offline,29.739470873486415
longchain,correl,uniform,90,offline_lp_rounding,myopic,28.42569960504131
longchain,correl,uniform,90,offline_lp_rounding,fluid_with_rejections,26.64177942212211
longchain,correl,uniform,90,offline_lp_rounding,offline_with_rejections,29.20519697250897
longchain,correl,uniform,90,offline_lp_rounding,fluid_with_rejections_resolving,27.71980779461439
longchain,correl,uniform,90,offline_lp_rounding,offline_with_rejections_resolving,29.265650304567533
longchain,correl,uniform,90,fluid_lp_rounding,offline,28.011731916555565
longchain,correl,uniform,90,fluid_lp_rounding,myopic,26.537120297759785
longchain,correl,uniform,90,fluid_lp_rounding,fluid_with_rejections,24.794255018454656
longchain,correl,uniform,90,fluid_lp_rounding,offline_with_rejections,26.537120297759785
longchain,correl,uniform,90,fluid_lp_rounding,fluid_with_rejections_resolving,26.021448773224236
longchain,correl,uniform,90,fluid_lp_rounding,offline_with_rejections_resolving,27.124128047933475
longchain,correl,uniform,90,fluid_lp_rounding_withscaling,offline,29.280995040661466
longchain,correl,uniform,90,fluid_lp_rounding_withscaling,myopic,28.600258750402592
longchain,correl,uniform,90,fluid_lp_rounding_withscaling,fluid_with_rejections,28.600258750402592
longchain,correl,uniform,90,fluid_lp_rounding_withscaling,offline_with_rejections,28.79369235788651
longchain,correl,uniform,90,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,28.58115755619684
longchain,correl,uniform,90,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,28.880818661306453
longchain,correl,uniform,90,myopic_greedy,offline,29.407492289203944
longchain,correl,uniform,90,myopic_greedy,myopic,28.635949689179856
longchain,correl,uniform,90,myopic_greedy,fluid_with_rejections,28.635949689179856
longchain,correl,uniform,90,myopic_greedy,offline_with_rejections,28.917284994674763
longchain,correl,uniform,90,myopic_greedy,fluid_with_rejections_resolving,28.65153111943336
longchain,correl,uniform,90,myopic_greedy,offline_with_rejections_resolving,28.99352834367516
longchain,correl,rewardbased,30,offline_relaxation,,16.699402451657257
longchain,correl,rewardbased,30,offline_lp_rounding,offline,16.699402451657257
longchain,correl,rewardbased,30,offline_lp_rounding,myopic,15.307370208349546
longchain,correl,rewardbased,30,offline_lp_rounding,fluid_with_rejections,15.609950814241706
longchain,correl,rewardbased,30,offline_lp_rounding,offline_with_rejections,16.493574870785125
longchain,correl,rewardbased,30,offline_lp_rounding,fluid_with_rejections_resolving,16.246347090637844
longchain,correl,rewardbased,30,offline_lp_rounding,offline_with_rejections_resolving,16.521267638720584
longchain,correl,rewardbased,30,fluid_lp_rounding,offline,15.947393474183258
longchain,correl,rewardbased,30,fluid_lp_rounding,myopic,14.60879695017886
longchain,correl,rewardbased,30,fluid_lp_rounding,fluid_with_rejections,14.60879695017886
longchain,correl,rewardbased,30,fluid_lp_rounding,offline_with_rejections,15.707804886553928
longchain,correl,rewardbased,30,fluid_lp_rounding,fluid_with_rejections_resolving,14.901220421572143
longchain,correl,rewardbased,30,fluid_lp_rounding,offline_with_rejections_resolving,15.728698898980953
longchain,correl,rewardbased,30,fluid_lp_rounding_withscaling,offline,16.192552046804792
longchain,correl,rewardbased,30,fluid_lp_rounding_withscaling,myopic,15.514811287111339
longchain,correl,rewardbased,30,fluid_lp_rounding_withscaling,fluid_with_rejections,14.678211310755593
longchain,correl,rewardbased,30,fluid_lp_rounding_withscaling,offline_with_rejections,15.852636587337205
longchain,correl,rewardbased,30,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,15.580395584078472
longchain,correl,rewardbased,30,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,15.878213769799459
longchain,correl,rewardbased,30,myopic_greedy,offline,16.38905512053119
longchain,correl,rewardbased,30,myopic_greedy,myopic,15.577964519555046
longchain,correl,rewardbased,30,myopic_greedy,fluid_with_rejections,16.02964471295083
longchain,correl,rewardbased,30,myopic_greedy,offline_with_rejections,16.14074007770507
longchain,correl,rewardbased,30,myopic_greedy,fluid_with_rejections_resolving,16.034148394148204
longchain,correl,rewardbased,30,myopic_greedy,offline_with_rejections_resolving,16.197790881472805
longchain,correl,rewardbased,45,offline_relaxation,,22.144072504257675
longchain,correl,rewardbased,45,offline_lp_rounding,offline,22.144072504257675
longchain,correl,rewardbased,45,offline_lp_rounding,myopic,20.65162055857969
longchain,correl,rewardbased,45,offline_lp_rounding,fluid_with_rejections,20.779149304250385
longchain,correl,rewardbased,45,offline_lp_rounding,offline_with_rejections,21.878157240625427
longchain,correl,rewardbased,45,offline_lp_rounding,fluid_with_rejections_resolving,20.999665934763186
longchain,correl,rewardbased,45,offline_lp_rounding,offline_with_rejections_resolving,21.906796369627806
longchain,correl,rewardbased,45,fluid_lp_rounding,offline,22.002726961461477
longchain,correl,rewardbased,45,fluid_lp_rounding,myopic,20.25124541597527
longchain,correl,rewardbased,45,fluid_lp_rounding,fluid_with_rejections,20.555607225112976
longchain,correl,rewardbased,45,fluid_lp_rounding,offline_with_rejections,21.654615161488064
longchain,correl,rewardbased,45,fluid_lp_rounding,fluid_with_rejections_resolving,20.718716486940057
longchain,correl,rewardbased,45,fluid_lp_rounding,offline_with_rejections_resolving,21.716015424081316
longchain,correl,rewardbased,45,fluid_lp_rounding_withscaling,offline,21.72126259341497
longchain,correl,rewardbased,45,fluid_lp_rounding_withscaling,myopic,20.999351792782463
longchain,correl,rewardbased,45,fluid_lp_rounding_withscaling,fluid_with_rejections,20.93263826823395
longchain,correl,rewardbased,45,fluid_lp_rounding_withscaling,offline_with_rejections,21.354928212057416
longchain,correl,rewardbased,45,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,21.00345717983866
longchain,correl,rewardbased,45,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,21.37693882698757
longchain,correl,rewardbased,45,myopic_greedy,offline,21.799879951540497
longchain,correl,rewardbased,45,myopic_greedy,myopic,21.03597006190822
longchain,correl,rewardbased,45,myopic_greedy,fluid_with_rejections,21.060219886517125
longchain,correl,rewardbased,45,myopic_greedy,offline_with_rejections,21.421222914982128
longchain,correl,rewardbased,45,myopic_greedy,fluid_with_rejections_resolving,21.15089970147336
longchain,correl,rewardbased,45,myopic_greedy,offline_with_rejections_resolving,21.441195916559547
longchain,correl,rewardbased,60,offline_relaxation,,26.255079085087765
longchain,correl,rewardbased,60,offline_lp_rounding,offline,26.255079085087765
longchain,correl,rewardbased,60,offline_lp_rounding,myopic,24.975763827530532
longchain,correl,rewardbased,60,offline_lp_rounding,fluid_with_rejections,24.73678217952183
longchain,correl,rewardbased,60,offline_lp_rounding,offline_with_rejections,25.827311061840547
longchain,correl,rewardbased,60,offline_lp_rounding,fluid_with_rejections_resolving,24.988731141779276
longchain,correl,rewardbased,60,offline_lp_rounding,offline_with_rejections_resolving,25.93207000273651
longchain,correl,rewardbased,60,fluid_lp_rounding,offline,25.96332899047723
longchain,correl,rewardbased,60,fluid_lp_rounding,myopic,25.262142817201216
longchain,correl,rewardbased,60,fluid_lp_rounding,fluid_with_rejections,23.75921229016235
longchain,correl,rewardbased,60,fluid_lp_rounding,offline_with_rejections,25.5197170336645
longchain,correl,rewardbased,60,fluid_lp_rounding,fluid_with_rejections_resolving,24.242781466078057
longchain,correl,rewardbased,60,fluid_lp_rounding,offline_with_rejections_resolving,25.569722208964382
longchain,correl,rewardbased,60,fluid_lp_rounding_withscaling,offline,25.96332899047723
longchain,correl,rewardbased,60,fluid_lp_rounding_withscaling,myopic,25.262142817201216
longchain,correl,rewardbased,60,fluid_lp_rounding_withscaling,fluid_with_rejections,23.75921229016235
longchain,correl,rewardbased,60,fluid_lp_rounding_withscaling,offline_with_rejections,25.5197170336645
longchain,correl,rewardbased,60,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,24.242781466078057
longchain,correl,rewardbased,60,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,25.56980864092828
longchain,correl,rewardbased,60,myopic_greedy,offline,26.01942138846036
longchain,correl,rewardbased,60,myopic_greedy,myopic,25.29314961227953
longchain,correl,rewardbased,60,myopic_greedy,fluid_with_rejections,23.92707353358082
longchain,correl,rewardbased,60,myopic_greedy,offline_with_rejections,25.603568724745223
longchain,correl,rewardbased,60,myopic_greedy,fluid_with_rejections_resolving,24.48410913257036
longchain,correl,rewardbased,60,myopic_greedy,offline_with_rejections_resolving,25.62560847944735
longchain,correl,rewardbased,75,offline_relaxation,,29.393777405040375
longchain,correl,rewardbased,75,offline_lp_rounding,offline,29.38773549310429
longchain,correl,rewardbased,75,offline_lp_rounding,myopic,28.272461121689606
longchain,correl,rewardbased,75,offline_lp_rounding,fluid_with_rejections,27.851814222415786
longchain,correl,rewardbased,75,offline_lp_rounding,offline_with_rejections,28.964571998624812
longchain,correl,rewardbased,75,offline_lp_rounding,fluid_with_rejections_resolving,28.281591382097933
longchain,correl,rewardbased,75,offline_lp_rounding,offline_with_rejections_resolving,29.07051212423285
longchain,correl,rewardbased,75,fluid_lp_rounding,offline,29.00110849928618
longchain,correl,rewardbased,75,fluid_lp_rounding,myopic,28.022170659953755
longchain,correl,rewardbased,75,fluid_lp_rounding,fluid_with_rejections,27.066991758257984
longchain,correl,rewardbased,75,fluid_lp_rounding,offline_with_rejections,28.450688699564488
longchain,correl,rewardbased,75,fluid_lp_rounding,fluid_with_rejections_resolving,27.510483171935878
longchain,correl,rewardbased,75,fluid_lp_rounding,offline_with_rejections_resolving,28.559785678613252
longchain,correl,rewardbased,75,fluid_lp_rounding_withscaling,offline,29.109776217720633
longchain,correl,rewardbased,75,fluid_lp_rounding_withscaling,myopic,28.517191271472104
longchain,correl,rewardbased,75,fluid_lp_rounding_withscaling,fluid_with_rejections,28.517191271472104
longchain,correl,rewardbased,75,fluid_lp_rounding_withscaling,offline_with_rejections,28.679658791984178
longchain,correl,rewardbased,75,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,28.56308472779151
longchain,correl,rewardbased,75,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,28.770279944605978
longchain,correl,rewardbased,75,myopic_greedy,offline,29.216807057753897
longchain,correl,rewardbased,75,myopic_greedy,myopic,28.552398580897773
longchain,correl,rewardbased,75,myopic_greedy,fluid_with_rejections,28.552398580897773
longchain,correl,rewardbased,75,myopic_greedy,offline_with_rejections,28.808389680982373
longchain,correl,rewardbased,75,myopic_greedy,fluid_with_rejections_resolving,28.65583836411119
longchain,correl,rewardbased,75,myopic_greedy,offline_with_rejections_resolving,28.867266798919463
longchain,correl,rewardbased,90,offline_relaxation,,31.81695580048441
longchain,correl,rewardbased,90,offline_lp_rounding,offline,31.814444159326758
longchain,correl,rewardbased,90,offline_lp_rounding,myopic,30.95996633785768
longchain,correl,rewardbased,90,offline_lp_rounding,fluid_with_rejections,30.234364512668108
longchain,correl,rewardbased,90,offline_lp_rounding,offline_with_rejections,31.417096569813797
longchain,correl,rewardbased,90,offline_lp_rounding,fluid_with_rejections_resolving,30.74200438579625
longchain,correl,rewardbased,90,offline_lp_rounding,offline_with_rejections_resolving,31.510747440875456
longchain,correl,rewardbased,90,fluid_lp_rounding,offline,30.324943131960108
longchain,correl,rewardbased,90,fluid_lp_rounding,myopic,29.35838122488555
longchain,correl,rewardbased,90,fluid_lp_rounding,fluid_with_rejections,28.696354985730938
longchain,correl,rewardbased,90,fluid_lp_rounding,offline_with_rejections,29.35838122488555
longchain,correl,rewardbased,90,fluid_lp_rounding,fluid_with_rejections_resolving,29.07685374520766
longchain,correl,rewardbased,90,fluid_lp_rounding,offline_with_rejections_resolving,29.72156694774789
longchain,correl,rewardbased,90,fluid_lp_rounding_withscaling,offline,31.60984679058946
longchain,correl,rewardbased,90,fluid_lp_rounding_withscaling,myopic,31.05253026308839
